City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
467,Ordynskoye,RU,54.37,81.9,-3.35,83,100,10.54,overcast clouds,2020-12-29 01:02:07
468,Santa Fe,AR,-31.63,-60.7,82.99,63,0,1.99,clear sky,2020-12-29 00:57:55
469,Japura,ID,-0.32,102.35,76.95,93,100,1.57,light rain,2020-12-29 01:02:08
470,Storforshei,NO,66.4,14.52,25.41,90,96,7.99,overcast clouds,2020-12-29 01:02:08
471,Mendi,PG,-6.18,143.65,66.02,83,88,3.53,light rain,2020-12-29 01:02:08
472,Lahij,YE,13.17,44.58,68.25,74,0,5.77,clear sky,2020-12-29 01:02:08
473,Camana,PE,-16.62,-72.71,72.39,75,100,8.99,overcast clouds,2020-12-29 01:02:09
474,Butembo,CD,0.15,29.28,57.96,75,2,2.51,clear sky,2020-12-29 01:02:09
475,Vredendal,ZA,-31.67,18.5,56.98,92,0,5.06,clear sky,2020-12-29 01:02:09
476,Oktyabrskoye,RU,43.06,44.74,28.4,100,96,2.24,overcast clouds,2020-12-29 01:02:09
477,Tagusao,PH,9.19,117.81,82.06,74,0,3.76,clear sky,2020-12-29 01:02:10
478,Lac Du Bonnet,CA,50.25,-96.06,1.4,77,0,13.87,clear sky,2020-12-29 01:02:10
479,Belaya Gora,RU,68.53,146.42,-35.27,81,0,1.05,clear sky,2020-12-29 01:02:10
480,Delvada,IN,20.77,71.03,58.05,34,0,12.77,clear sky,2020-12-29 01:02:10
481,Deep River,CA,46.1,-77.5,23.0,73,90,11.41,overcast clouds,2020-12-29 01:02:10
482,Inhambane,MZ,-23.86,35.38,76.62,84,96,5.41,overcast clouds,2020-12-29 01:02:11
483,General Roca,AR,-39.03,-67.58,87.8,33,0,3.36,clear sky,2020-12-29 01:02:11
484,Nanakuli,US,21.39,-158.15,82.4,58,1,6.93,clear sky,2020-12-29 01:02:11
485,Voskresenskoye,RU,56.84,45.43,-2.83,92,0,2.44,clear sky,2020-12-29 01:02:11
486,North Bend,US,43.41,-124.22,51.8,62,1,9.17,clear sky,2020-12-29 00:57:27
487,Atambua,ID,-9.11,124.89,82.31,70,46,3.98,scattered clouds,2020-12-29 01:02:12
488,Rey Bouba,CM,8.67,14.18,69.08,28,52,1.39,broken clouds,2020-12-29 01:02:12
489,Kodinsk,RU,58.69,99.18,-34.4,80,0,2.1,clear sky,2020-12-29 01:01:02
490,Jever,DE,53.58,7.9,35.6,93,100,5.82,overcast clouds,2020-12-29 01:02:12
491,Tutoia,BR,-2.76,-42.27,81.09,76,0,12.37,clear sky,2020-12-29 01:02:12
492,Wahiawa,US,21.5,-158.02,82.4,65,75,8.05,broken clouds,2020-12-29 01:02:13
493,Kihei,US,20.79,-156.47,84.2,51,40,13.87,scattered clouds,2020-12-29 01:02:13
494,Nunspeet,NL,52.37,5.77,37.99,88,100,4.99,overcast clouds,2020-12-29 01:02:13
495,Qui Nhon,VN,13.77,109.23,72.45,77,85,7.14,overcast clouds,2020-12-29 01:01:05
496,Virden,US,39.5,-89.77,30.0,76,0,1.99,clear sky,2020-12-29 01:02:13
497,Lagoa,PT,39.05,-27.98,56.53,74,100,19.17,overcast clouds,2020-12-29 01:02:13
498,Kasiri,SL,8.94,-13.11,77.76,86,100,5.93,overcast clouds,2020-12-29 01:02:14
499,Nishihara,JP,26.18,127.76,73.4,73,75,5.82,broken clouds,2020-12-29 01:02:14
500,Gazojak,TM,41.19,61.4,29.37,90,88,6.17,overcast clouds,2020-12-29 01:02:14
501,Rock Sound,BS,24.9,-76.2,71.89,73,0,23.96,clear sky,2020-12-29 01:02:14
502,Anadyr,RU,64.75,177.48,17.6,85,75,20.13,snow,2020-12-29 01:02:14
503,Morro Bay,US,35.37,-120.85,50.0,78,29,1.99,scattered clouds,2020-12-29 01:02:15
504,Tha Chang,TH,9.26,99.19,79.0,100,20,2.24,few clouds,2020-12-29 01:02:15
505,Quelimane,MZ,-17.88,36.89,80.6,88,75,4.7,broken clouds,2020-12-29 01:02:15
506,Graaff-Reinet,ZA,-32.25,24.53,66.0,79,0,2.37,clear sky,2020-12-29 01:02:15
507,Wenzhou,CN,28.0,120.67,58.87,61,0,2.75,clear sky,2020-12-29 01:02:16
508,Vostochnyy,RU,55.82,37.87,12.2,92,75,8.95,broken clouds,2020-12-29 01:02:16
509,Olinda,BR,-8.01,-34.86,78.8,65,75,14.99,broken clouds,2020-12-29 00:57:46
510,Maragogi,BR,-9.01,-35.22,76.08,78,0,10.25,clear sky,2020-12-29 01:02:11
511,Ahipara,NZ,-35.17,173.17,65.73,51,0,12.57,clear sky,2020-12-29 01:02:16
512,Malazgirt,TR,39.14,42.54,22.96,84,100,1.79,overcast clouds,2020-12-29 01:02:16
513,Seymchan,RU,62.88,152.43,-29.81,82,100,0.81,overcast clouds,2020-12-29 01:02:17
514,Acarau,BR,-2.89,-40.12,80.06,76,91,17.07,overcast clouds,2020-12-29 01:02:17
515,Diego De Almagro,CL,-26.37,-70.05,59.14,59,1,1.81,clear sky,2020-12-29 01:01:28
516,Hamilton,US,39.18,-84.53,34.0,88,90,12.75,overcast clouds,2020-12-29 00:59:04
517,Banda Aceh,ID,5.56,95.32,78.51,81,100,7.94,overcast clouds,2020-12-29 00:58:03
518,Isangel,VU,-19.55,169.27,83.39,73,84,17.65,broken clouds,2020-12-29 01:02:17
519,Tuy Hoa,VN,13.08,109.3,72.88,79,67,4.88,broken clouds,2020-12-29 01:02:18
520,Payo,ID,-3.75,103.64,75.51,94,100,0.81,overcast clouds,2020-12-29 01:02:18
521,Newport,GB,51.59,-3.0,34.0,96,89,5.37,overcast clouds,2020-12-29 01:02:18
522,Kholm,RU,59.27,32.85,21.65,93,98,11.41,overcast clouds,2020-12-29 01:02:18
523,Gigmoto,PH,13.78,124.39,83.3,75,90,5.35,overcast clouds,2020-12-29 01:02:18
524,Ashtabula,US,41.7,-80.77,33.01,97,90,11.41,light snow,2020-12-29 01:02:19
525,Narsaq,GL,60.92,-46.05,30.2,68,29,12.75,light snow,2020-12-29 01:02:19
526,Santa Lucia,ES,27.91,-15.54,64.4,77,20,6.93,few clouds,2020-12-29 01:02:19
527,Seminole,US,28.71,-81.21,62.6,72,1,8.05,clear sky,2020-12-29 01:02:19
528,Carroll,US,39.55,-77.02,50.0,61,75,11.41,broken clouds,2020-12-29 01:02:19
529,Dillon,US,34.42,-79.37,50.0,70,1,5.26,clear sky,2020-12-29 01:02:19
530,Maniitsoq,GL,65.42,-52.9,23.18,97,100,8.32,snow,2020-12-29 01:02:20
531,Lucapa,AO,-8.42,20.74,66.96,97,100,1.95,overcast clouds,2020-12-29 01:02:20
532,Gimli,CA,50.63,-96.99,1.4,84,28,12.75,scattered clouds,2020-12-29 01:02:20
533,Batticaloa,LK,7.71,81.69,76.55,89,53,3.69,broken clouds,2020-12-29 01:02:20
534,Lakes Entrance,AU,-37.88,147.98,64.99,65,14,3.0,few clouds,2020-12-29 01:02:20
535,Barra,BR,-11.09,-43.14,77.47,61,15,4.74,few clouds,2020-12-29 01:00:47
536,Alice Springs,AU,-23.7,133.88,80.01,20,78,10.29,broken clouds,2020-12-29 01:02:21
537,Lodja,CD,-3.48,23.43,69.66,96,93,1.3,overcast clouds,2020-12-29 01:02:21
538,Gadung,PH,6.8,124.02,82.92,70,98,0.76,overcast clouds,2020-12-29 01:02:21
539,Dalgopol,BG,43.05,27.35,51.8,76,0,9.17,clear sky,2020-12-29 01:01:07
540,Panguna,PG,-6.32,155.48,76.93,88,100,1.54,moderate rain,2020-12-29 01:02:22
541,Kalmunai,LK,7.42,81.82,76.06,89,17,0.54,few clouds,2020-12-29 01:01:39
542,Aswan,EG,24.09,32.91,60.71,72,0,8.12,clear sky,2020-12-29 01:02:22
543,Seoul,KR,37.57,126.98,37.4,74,40,4.03,haze,2020-12-29 00:58:07
544,Wellington,NZ,-41.29,174.78,60.8,67,9,14.99,clear sky,2020-12-29 01:02:22
545,Presidencia Roque Saenz Pena,AR,-26.79,-60.44,81.48,55,0,5.79,light rain,2020-12-29 00:58:10
546,Aden,YE,12.78,45.04,76.55,75,0,17.22,clear sky,2020-12-29 00:58:11
547,Kurilsk,RU,45.23,147.88,18.45,88,100,19.64,overcast clouds,2020-12-29 01:02:23
548,Talnakh,RU,69.49,88.4,-32.8,73,0,2.24,clear sky,2020-12-29 01:02:23
549,Lillooet,CA,50.69,-121.94,34.0,100,90,1.3,overcast clouds,2020-12-29 01:02:23
550,Zemio,CF,5.03,25.14,72.43,41,100,2.3,overcast clouds,2020-12-29 01:02:23
551,Vardo,NO,70.37,31.11,28.17,94,100,19.33,overcast clouds,2020-12-29 01:02:24
552,Jiangyou,CN,31.77,104.72,44.08,56,98,1.3,overcast clouds,2020-12-29 01:02:24
553,North Platte,US,41.12,-100.77,33.8,69,90,12.75,light snow,2020-12-29 01:01:39
554,Moyo,UG,3.66,31.72,69.93,38,23,1.43,few clouds,2020-12-29 01:02:24
555,Kysyl-Syr,RU,63.9,122.76,-0.99,91,100,11.9,light snow,2020-12-29 01:02:24
556,Wagga Wagga,AU,-35.12,147.37,73.99,40,0,3.36,clear sky,2020-12-29 01:01:44
557,Pangnirtung,CA,66.15,-65.71,-1.03,86,100,6.55,light snow,2020-12-29 01:02:25
558,Maumere,ID,-8.62,122.21,83.55,73,100,0.56,light rain,2020-12-29 01:02:25
559,Senneterre,CA,48.38,-77.23,6.8,77,90,8.05,overcast clouds,2020-12-29 01:02:25
560,College,US,64.86,-147.8,15.8,85,75,3.36,broken clouds,2020-12-29 01:02:25
561,Egvekinot,RU,66.32,-179.17,-3.19,88,98,22.77,overcast clouds,2020-12-29 01:02:25
562,Yebaishou,CN,41.4,119.64,-8.5,69,0,18.37,clear sky,2020-12-29 01:02:26
563,Nouadhibou,MR,20.93,-17.03,66.2,88,20,9.17,few clouds,2020-12-29 01:02:26
564,Impfondo,CG,1.64,18.07,74.71,77,100,1.63,overcast clouds,2020-12-29 01:02:26
565,Joaima,BR,-16.65,-41.03,69.84,90,14,2.59,few clouds,2020-12-29 01:02:26
566,Codrington,AU,-38.27,141.97,65.61,66,79,10.8,broken clouds,2020-12-29 01:02:26
567,Albanel,CA,48.88,-72.45,26.6,92,100,6.93,snow,2020-12-29 01:02:26
568,Zaoyang,CN,32.13,112.75,37.51,75,95,22.77,light rain,2020-12-29 01:02:27
569,Igarka,RU,67.47,86.58,-29.94,80,5,8.05,clear sky,2020-12-29 01:02:27
570,Shaturtorf,RU,55.57,39.42,8.91,95,74,7.05,broken clouds,2020-12-29 01:02:27
571,San Juan Del Sur,NI,11.25,-85.87,79.16,73,15,14.99,few clouds,2020-12-29 01:02:27
572,Palasa,IN,18.77,84.42,62.94,67,0,3.89,clear sky,2020-12-29 01:02:27
573,Vila Velha,BR,-20.33,-40.29,77.0,83,75,4.7,broken clouds,2020-12-29 01:00:26
574,Gweru,ZW,-19.45,29.82,64.0,97,82,6.15,broken clouds,2020-12-29 01:02:28
575,Pitimbu,BR,-7.47,-34.81,77.0,78,40,6.93,scattered clouds,2020-12-29 01:02:28
576,Kirovskiy,RU,45.09,133.51,-6.72,87,10,1.86,clear sky,2020-12-29 01:02:28
577,Sassandra,CI,4.95,-6.08,77.67,90,0,5.08,clear sky,2020-12-29 01:02:28
578,Maracaibo,VE,10.63,-71.64,79.39,75,61,9.86,broken clouds,2020-12-29 01:02:28
579,Along,IN,28.17,94.77,46.94,61,28,1.54,scattered clouds,2020-12-29 01:02:29
580,Porto Novo,BJ,6.5,2.6,80.6,88,20,6.93,few clouds,2020-12-29 01:02:29
581,Oskemen,KZ,49.96,82.61,-14.8,75,40,4.47,fog,2020-12-29 01:02:29
582,Moa,CU,20.66,-74.94,74.12,82,26,11.18,scattered clouds,2020-12-29 01:02:29
583,Coari,BR,-4.08,-63.14,74.64,96,100,1.59,moderate rain,2020-12-29 01:02:29
584,Mesker-Yurt,RU,43.25,45.91,32.0,92,90,2.24,fog,2020-12-29 01:02:29
585,Shahr-E Kord,IR,32.33,50.86,21.2,100,0,0.63,clear sky,2020-12-29 01:02:30
586,Cayenne,GF,4.93,-52.33,77.0,88,85,1.12,overcast clouds,2020-12-29 01:00:07
587,Palamos,ES,41.85,3.13,48.99,25,97,12.33,overcast clouds,2020-12-29 01:02:30
588,Bath,GB,51.38,-2.36,34.0,96,29,3.87,scattered clouds,2020-12-29 01:02:30
589,Santiago Del Estero,AR,-27.8,-64.26,86.23,53,94,9.22,overcast clouds,2020-12-29 01:02:30
590,Wajima,JP,37.4,136.9,41.0,86,75,2.24,broken clouds,2020-12-29 01:02:31
591,Nakamura,JP,32.98,132.93,58.5,62,100,1.25,overcast clouds,2020-12-29 01:02:31
592,Yerbogachen,RU,61.28,108.01,-21.35,85,74,8.93,broken clouds,2020-12-29 01:02:31
593,Planaltina,BR,-15.45,-47.61,73.4,73,40,6.93,scattered clouds,2020-12-29 01:00:24
594,Morgan City,US,29.7,-91.21,64.4,72,90,6.93,overcast clouds,2020-12-29 00:59:04
595,Narok,KE,-1.08,35.86,53.85,79,0,1.61,clear sky,2020-12-29 01:02:32
596,Srivardhan,IN,18.03,73.02,69.8,56,0,4.23,clear sky,2020-12-29 00:59:09
597,Camopi,GF,3.17,-52.32,73.72,88,100,3.24,overcast clouds,2020-12-29 01:01:38
598,Beinamar,TD,8.67,15.38,68.83,28,75,3.87,broken clouds,2020-12-29 01:02:33
599,Yatou,CN,37.15,122.38,26.51,96,100,27.85,light snow,2020-12-29 01:02:33
600,Mumford,GH,5.26,-0.76,80.01,83,50,10.33,scattered clouds,2020-12-29 01:02:33
601,Narasannapeta,IN,18.42,84.05,62.6,79,0,5.64,clear sky,2020-12-29 01:02:33
602,Pochutla,MX,15.74,-96.47,75.2,73,20,2.93,few clouds,2020-12-29 01:02:33
603,Camocim,BR,-2.9,-40.84,80.42,71,68,15.93,broken clouds,2020-12-29 01:02:34
604,Darovskoy,RU,58.77,47.96,-9.4,89,0,2.64,clear sky,2020-12-29 01:02:34
605,Kenora,CA,49.82,-94.43,-5.8,83,75,5.82,broken clouds,2020-12-29 01:00:51
606,Rio Gallegos,AR,-51.62,-69.22,55.4,47,40,13.87,scattered clouds,2020-12-29 01:01:32
607,Kondrovo,RU,54.81,35.93,17.6,85,100,13.42,overcast clouds,2020-12-29 01:02:34
608,Vangaindrano,MG,-23.35,47.6,73.54,93,100,2.77,overcast clouds,2020-12-29 01:02:34
609,Ngunguru,NZ,-35.62,174.5,75.0,38,0,11.99,clear sky,2020-12-29 01:02:35
610,Karratha,AU,-20.74,116.85,87.01,60,6,5.7,clear sky,2020-12-29 01:02:35
611,Coruripe,BR,-10.13,-36.18,75.81,77,0,9.4,clear sky,2020-12-29 01:02:35
612,Sabang,ID,5.89,95.32,81.61,76,88,10.6,overcast clouds,2020-12-29 01:02:35
613,Weston,US,26.1,-80.4,71.6,60,75,11.41,broken clouds,2020-12-29 01:01:11
614,Marzuq,YE,14.4,46.47,55.36,38,0,2.95,clear sky,2020-12-29 01:02:36
615,Zhigansk,RU,66.77,123.37,-6.09,88,100,20.54,overcast clouds,2020-12-29 01:02:36
616,Srednekolymsk,RU,67.45,153.68,-34.76,80,60,3.67,broken clouds,2020-12-29 01:02:36
617,Mabaruma,GY,8.2,-59.78,73.94,91,100,2.06,overcast clouds,2020-12-29 01:02:36
618,Finnsnes,NO,69.23,17.98,23.0,85,88,13.87,overcast clouds,2020-12-29 01:02:36
619,Tilichiki,RU,60.47,166.1,-0.29,93,96,10.92,overcast clouds,2020-12-29 01:02:37
620,Yenagoa,NG,4.92,6.26,77.14,88,92,3.67,overcast clouds,2020-12-29 01:02:37
621,Minsk,BY,53.9,27.57,32.0,96,90,13.42,light rain,2020-12-29 01:01:55
622,Santa Maria,BR,-29.68,-53.81,78.8,69,0,18.34,clear sky,2020-12-29 00:57:59
623,Folldal,NO,62.13,10.0,24.6,95,100,2.57,light snow,2020-12-29 01:02:37
624,Pangkalanbuun,ID,-2.68,111.62,82.89,73,41,3.87,scattered clouds,2020-12-29 01:02:37
625,Ketchikan,US,55.34,-131.65,37.4,86,90,9.17,overcast clouds,2020-12-29 01:02:38
626,La Ronge,CA,55.1,-105.28,14.0,85,100,3.36,overcast clouds,2020-12-29 01:02:38
627,Jiuquan,CN,39.74,98.52,3.76,86,50,2.13,scattered clouds,2020-12-29 01:02:38
628,Ajdabiya,LY,30.76,20.23,55.69,54,0,8.05,clear sky,2020-12-29 01:02:38
629,Zaragoza,ES,41.66,-0.88,48.0,61,20,18.34,few clouds,2020-12-29 01:02:33
630,Ludvika,SE,60.15,15.19,34.0,95,100,10.29,overcast clouds,2020-12-29 01:02:38
631,Fairbanks,US,64.84,-147.72,15.8,85,75,3.36,broken clouds,2020-12-29 01:02:39
632,Waipawa,NZ,-41.41,175.52,60.8,67,100,14.99,overcast clouds,2020-12-29 01:02:39
633,Harper,LR,4.38,-7.72,78.98,85,39,7.7,scattered clouds,2020-12-29 01:02:39
634,Ubala,CO,4.75,-72.54,79.92,62,64,4.09,broken clouds,2020-12-29 01:02:39
635,Jawhar,SO,2.78,45.5,75.58,80,31,9.53,scattered clouds,2020-12-29 01:02:39
636,Saint-Francois,FR,46.42,3.91,42.8,70,40,12.75,scattered clouds,2020-12-29 01:02:40
637,Kimbe,PG,-5.55,150.14,84.78,73,89,4.5,moderate rain,2020-12-29 01:02:40
638,Dongying,CN,37.46,118.49,25.16,84,100,18.19,overcast clouds,2020-12-29 01:02:40
639,Dalhousie,IN,32.53,75.98,28.76,93,70,9.06,broken clouds,2020-12-29 01:02:40
640,Mandera,KE,3.94,41.87,78.24,66,0,9.06,clear sky,2020-12-29 01:02:40
641,Ozinki,RU,51.18,49.68,2.25,93,0,7.07,clear sky,2020-12-29 01:02:41
642,Chicama,PE,-7.84,-79.15,71.31,74,0,5.88,clear sky,2020-12-29 01:02:41
643,Hualmay,PE,-11.1,-77.61,71.11,78,61,8.61,broken clouds,2020-12-29 01:02:41
644,Trairi,BR,-3.28,-39.27,80.08,75,32,12.77,scattered clouds,2020-12-29 01:02:41
645,Brownwood,US,31.71,-98.99,53.6,76,90,5.82,overcast clouds,2020-12-29 01:02:41
646,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,74.3,95,100,2.68,moderate rain,2020-12-29 01:02:41
647,Roebourne,AU,-20.78,117.13,87.01,60,63,5.41,broken clouds,2020-12-29 01:02:42
648,Tateyama,JP,34.98,139.87,57.99,71,75,2.24,broken clouds,2020-12-29 01:02:06
649,Gorontalo,ID,0.54,123.06,83.57,73,100,1.1,overcast clouds,2020-12-29 01:02:42
650,Samarai,PG,-10.62,150.67,87.13,68,100,12.55,overcast clouds,2020-12-29 01:02:42
651,Antalaha,MG,-14.9,50.28,76.06,88,100,4.72,overcast clouds,2020-12-29 01:02:42
652,Bethlehem,BR,-1.46,-48.5,78.8,83,20,4.7,few clouds,2020-12-29 01:02:43
653,Urumqi,CN,43.8,87.6,-2.2,77,75,2.24,light snow,2020-12-29 01:02:12
654,Zaozerne,UA,45.16,33.28,49.91,72,79,9.26,broken clouds,2020-12-29 01:02:43
655,Amapa,BR,1.0,-52.0,73.11,96,100,2.24,overcast clouds,2020-12-29 01:02:43
656,Buraydah,SA,26.33,43.98,51.8,93,75,5.82,broken clouds,2020-12-29 01:02:43
657,Daltenganj,IN,24.03,84.07,53.46,66,0,1.92,clear sky,2020-12-29 01:02:43
658,Tayga,RU,56.06,85.62,-22.0,67,0,8.95,clear sky,2020-12-29 01:02:44
659,Ponferrada,ES,42.55,-6.6,39.99,99,100,8.05,overcast clouds,2020-12-29 01:02:44
660,Akdepe,TM,42.06,59.38,23.0,85,0,6.93,clear sky,2020-12-29 01:02:44
661,Sicamous,CA,50.83,-118.99,32.0,93,96,0.98,overcast clouds,2020-12-29 01:02:45
662,Los Llanos De Aridane,ES,28.66,-17.92,66.2,72,75,8.05,broken clouds,2020-12-29 01:02:45
663,Severodvinsk,RU,64.56,39.83,-0.4,84,75,4.47,broken clouds,2020-12-29 01:02:45
664,Oriximina,BR,-1.77,-55.87,76.75,88,31,3.24,scattered clouds,2020-12-29 01:02:45
665,Altamira,BR,-3.2,-52.21,74.05,89,90,2.3,overcast clouds,2020-12-29 01:02:45
666,Araouane,ML,18.9,-3.53,69.93,23,43,7.05,scattered clouds,2020-12-29 01:02:46
667,Camacha,PT,33.08,-16.33,59.0,67,75,6.93,broken clouds,2020-12-29 01:02:46
668,Xicotencatl,MX,23.02,-98.88,73.99,47,11,10.0,few clouds,2020-12-29 01:02:46
669,Geraldton,AU,-28.77,114.6,96.8,14,0,27.51,clear sky,2020-12-29 01:02:46
670,Ishigaki,JP,24.34,124.16,69.8,100,75,12.75,broken clouds,2020-12-29 01:02:46
671,Bafq,IR,31.61,55.41,43.23,58,46,3.27,scattered clouds,2020-12-29 01:02:46
672,Deputatskiy,RU,69.3,139.9,-25.56,88,11,3.15,few clouds,2020-12-29 01:02:47
673,Cabedelo,BR,-6.98,-34.83,77.0,78,40,6.93,scattered clouds,2020-12-29 01:00:09
674,Saint-Andre-Avellin,CA,45.72,-75.07,32.0,63,75,16.11,broken clouds,2020-12-29 01:02:47
675,Lima Duarte,BR,-21.84,-43.79,66.79,94,100,0.85,moderate rain,2020-12-29 01:02:47
676,Vanavara,RU,60.34,102.28,-34.96,82,6,4.9,clear sky,2020-12-29 01:02:47
677,Nyurba,RU,63.28,118.33,-1.89,91,100,10.94,light snow,2020-12-29 01:02:47
678,Sapatgram,IN,26.33,90.11,60.55,73,45,4.9,scattered clouds,2020-12-29 01:02:48
679,Rusne,LT,55.3,21.38,41.0,80,0,11.18,clear sky,2020-12-29 01:02:48
680,Bundaberg,AU,-24.85,152.35,84.0,65,75,14.99,light rain,2020-12-29 01:02:48
681,Khorixas,NA,-20.37,14.97,68.99,47,100,5.32,overcast clouds,2020-12-29 01:02:48
682,Inongo,CD,-1.95,18.27,73.65,78,100,3.31,overcast clouds,2020-12-29 01:01:41
683,Apatou,GF,5.16,-54.35,74.07,96,75,3.67,broken clouds,2020-12-29 01:02:48
684,Carauari,BR,-4.88,-66.9,71.19,93,100,1.14,overcast clouds,2020-12-29 01:02:49
685,Tahoua,NE,14.89,5.27,68.0,18,0,6.93,clear sky,2020-12-29 01:02:49
686,Windhoek,NA,-22.56,17.08,66.99,76,100,1.3,light rain,2020-12-29 01:02:49
687,Luderitz,NA,-26.65,15.16,59.0,82,61,13.87,broken clouds,2020-12-29 01:02:49
688,Tessalit,ML,20.2,1.01,59.07,30,0,5.46,clear sky,2020-12-29 01:02:49
689,Ust-Tsilma,RU,65.44,52.15,-20.11,85,0,1.03,clear sky,2020-12-29 01:02:50
690,Tarauaca,BR,-8.16,-70.77,73.02,95,100,1.83,overcast clouds,2020-12-29 01:02:50
691,Garden City,US,42.33,-83.33,30.99,63,40,8.05,scattered clouds,2020-12-29 01:02:50
692,Kushiro,JP,42.98,144.37,24.8,58,20,2.24,few clouds,2020-12-29 01:02:50
693,Sume,BR,-7.67,-36.88,70.75,73,3,13.33,clear sky,2020-12-29 00:58:05
694,Kamenka,RU,51.32,42.77,8.6,95,64,8.72,broken clouds,2020-12-29 01:02:51
695,Jiangkou,CN,25.49,119.2,62.6,72,75,4.47,broken clouds,2020-12-29 01:02:51
696,Kaduy,RU,59.2,37.15,8.11,95,97,8.97,overcast clouds,2020-12-29 01:02:51
697,Krasnoselkup,RU,65.7,82.47,-24.34,81,100,18.16,overcast clouds,2020-12-29 01:02:51
698,Hervey Bay,AU,-25.3,152.85,84.99,65,100,4.0,overcast clouds,2020-12-29 01:02:51
699,Roma,US,43.21,-75.46,37.4,59,90,11.41,overcast clouds,2020-12-29 01:02:52
700,Pondicherry,IN,11.93,79.83,71.96,85,7,11.21,clear sky,2020-12-29 01:02:52
701,Weyburn,CA,49.67,-103.85,8.6,84,13,13.87,few clouds,2020-12-29 01:02:52
